Gender,Customer Type,age,Type of Travel,Class,distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,departure delay,arrival delay,satisfaction
Female,Loyal Customer,50,Business travel,Business,4000,4,4,4,4,2,5,4,3,3,4,3,5,3,4,30,20,satisfied
Male,Loyal Customer,40,Business travel,Business,1500,1,1,1,1,4,5,4,3,3,4,3,3,3,5,15,25,satisfied
Female,disloyal Customer,20,Business travel,Business,500,3,3,3,3,5,3,5,5,3,5,4,2,4,5,50,50,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,1000,5,4,5,2,4,4,5,3,3,5,3,4,3,4,0,0,satisfied
Male,Loyal Customer,60,Business travel,Eco,0,4,4,4,4,4,4,4,4,3,2,4,1,4,4,10,0,neutral or dissatisfied
Male,Loyal Customer,10,Business travel,Business,2500,3,2,2,2,3,3,3,3,2,2,3,2,4,3,50,90,neutral or dissatisfied
Male,Loyal Customer,60,Business travel,Business,500,2,2,2,2,4,4,4,4,4,4,4,3,4,5,0,0,satisfied
Male,disloyal Customer,40,Business travel,Eco,1500,1,1,1,4,2,1,2,2,2,1,4,4,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Personal Travel,Eco,1000,1,2,1,4,3,1,4,3,4,5,4,4,4,3,5,10,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,1000,2,1,1,1,5,4,3,2,2,2,2,3,2,2,0,5,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Eco,0,3,4,3,3,5,3,5,5,3,4,3,4,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,3000,4,4,2,4,5,4,5,5,5,4,5,5,5,3,5,5,satisfied
Female,Loyal Customer,20,Personal Travel,Eco,500,3,5,3,5,1,3,1,1,1,4,2,2,1,1,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,2000,2,2,2,2,4,3,5,4,4,5,4,3,4,5,65,45,satisfied
Male,Loyal Customer,40,Personal Travel,Eco,500,5,2,5,4,3,5,3,3,2,5,4,1,3,3,0,0,satisfied
Male,Loyal Customer,60,Personal Travel,Eco,500,1,2,1,4,3,1,3,3,4,1,3,3,3,3,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,1000,3,1,1,1,1,2,3,3,3,3,3,2,3,4,20,15,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,3000,4,4,4,4,2,4,4,4,4,4,5,4,4,5,0,0,satisfied
Male,disloyal Customer,30,Business travel,Business,0,3,0,3,3,2,3,2,2,5,5,4,4,5,2,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,500,1,1,1,1,4,5,4,5,5,5,5,4,5,5,0,#ARG!,satisfied
Female,Loyal Customer,70,Business travel,Business,500,2,2,2,2,2,2,4,5,5,5,5,3,5,4,0,0,satisfied
Male,Loyal Customer,70,Business travel,Eco Plus,500,3,5,4,5,3,3,3,3,3,3,2,1,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,500,5,5,5,3,3,5,3,3,4,5,5,4,5,3,0,0,satisfied
Female,Loyal Customer,50,Business travel,Business,3000,1,1,1,1,5,4,4,5,5,5,5,3,5,3,0,0,satisfied
Male,Loyal Customer,50,Business travel,Eco,1000,2,2,2,2,2,2,2,2,1,3,4,3,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Eco,1000,5,4,4,4,5,5,4,5,5,2,5,2,5,5,35,10,satisfied
Male,Loyal Customer,60,Business travel,Business,3500,5,5,5,5,2,4,4,5,5,5,5,5,5,4,95,110,satisfied
Female,Loyal Customer,70,Personal Travel,Eco,1000,2,5,2,2,2,5,5,5,5,2,5,4,5,5,35,30,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,500,5,3,5,1,2,5,2,2,2,5,2,2,2,5,15,20,satisfied
Male,Loyal Customer,30,Business travel,Business,3500,4,2,4,4,4,4,4,4,5,4,4,5,4,4,0,0,satisfied
Male,Loyal Customer,60,Business travel,Eco,500,4,3,3,3,4,4,4,4,3,2,4,2,2,4,0,5,satisfied
Male,Loyal Customer,30,Personal Travel,Eco,500,2,1,2,4,2,2,2,2,1,3,4,4,4,2,20,20,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,500,2,5,2,5,1,2,1,1,5,4,5,3,4,1,45,55,neutral or dissatisfied
Female,Loyal Customer,20,Business travel,Business,3500,4,4,4,4,4,4,4,4,5,3,5,5,5,4,40,50,satisfied
Male,Loyal Customer,50,Personal Travel,Eco,0,2,4,2,2,2,2,2,2,4,3,4,4,4,2,0,0,neutral or dissatisfied
Female,disloyal Customer,20,Business travel,Eco,500,1,1,1,1,4,1,4,4,3,3,2,2,2,4,0,0,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,1500,1,4,1,4,3,1,3,3,3,3,4,3,4,3,25,5,neutral or dissatisfied
Male,Loyal Customer,60,Business travel,Business,3500,2,4,2,4,4,4,4,2,2,2,2,4,2,4,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Business,3500,3,3,3,3,4,5,2,5,5,5,5,4,5,2,0,0,satisfied
Male,Loyal Customer,20,Personal Travel,Eco,1000,5,5,5,4,4,5,4,4,3,2,4,5,4,4,25,15,satisfied
Female,Loyal Customer,50,Business travel,Business,0,3,3,3,3,2,5,1,5,5,5,5,1,5,1,0,0,satisfied
Female,Loyal Customer,50,Business travel,Eco,500,3,4,4,4,2,3,4,3,3,3,3,2,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Personal Travel,Eco,500,4,4,4,3,4,4,4,4,5,4,4,3,5,4,35,30,satisfied
Male,disloyal Customer,50,Business travel,Eco,0,3,0,3,2,5,3,5,5,1,3,4,5,2,5,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Eco Plus,1000,1,3,3,3,1,1,1,1,2,1,4,1,4,1,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Personal Travel,Eco,1000,4,5,4,3,3,4,3,3,4,4,4,4,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,70,Business travel,Eco Plus,1500,2,1,1,1,5,3,4,2,2,2,2,3,2,4,35,10,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,1500,4,4,4,4,5,5,4,5,5,4,5,4,5,4,0,5,satisfied
Male,disloyal Customer,30,Business travel,Eco,500,1,4,1,4,4,1,4,4,1,1,3,1,3,4,10,5,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,500,2,4,2,3,5,4,4,4,4,2,4,4,4,3,15,15,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Eco Plus,1000,1,3,3,3,1,1,1,1,4,1,3,3,3,1,0,5,neutral or dissatisfied
Male,Loyal Customer,40,Personal Travel,Eco,1500,2,5,2,1,5,2,5,5,4,2,3,3,5,5,15,10,neutral or dissatisfied
Female,Loyal Customer,20,Business travel,Eco,1500,2,1,1,1,2,1,2,3,4,4,4,2,2,2,140,145,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,0,1,3,3,3,5,2,2,3,3,3,1,4,3,3,15,10,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Eco,1000,4,5,5,5,2,1,2,4,4,4,4,3,4,1,0,25,neutral or dissatisfied
Male,Loyal Customer,80,Business travel,Business,3500,3,5,5,5,4,3,4,3,3,3,3,3,3,2,30,30,neutral or dissatisfied
Female,Loyal Customer,10,Personal Travel,Eco Plus,0,1,4,1,3,3,1,4,3,5,5,4,4,5,3,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,500,3,4,3,4,4,4,4,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,70,Personal Travel,Business,0,3,4,3,3,3,5,4,5,5,3,5,5,5,3,0,0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,2500,2,5,5,5,5,4,4,2,2,2,2,1,2,1,0,0,neutral or dissatisfied
Male,Loyal Customer,60,Business travel,Business,500,4,4,4,4,3,4,4,3,3,3,3,5,3,3,5,0,satisfied
Female,disloyal Customer,20,Business travel,Eco,500,3,0,3,2,1,3,1,1,1,3,1,5,3,1,60,65,neutral or dissatisfied
Male,Loyal Customer,30,Personal Travel,Eco,500,3,3,3,2,5,3,5,5,4,5,3,1,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Eco,500,5,2,2,2,5,5,5,5,1,2,1,3,5,5,0,0,satisfied
Female,Loyal Customer,60,Business travel,Business,3000,2,2,2,2,2,2,2,1,5,2,2,2,3,2,145,185,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,2000,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0,satisfied
Female,Loyal Customer,40,Business travel,Business,2500,1,3,3,3,2,4,4,1,1,1,1,4,1,2,115,105,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Business,2000,1,1,1,1,4,4,4,4,3,2,4,4,5,4,60,45,satisfied
Female,Loyal Customer,50,Business travel,Eco Plus,500,3,4,4,4,2,3,3,3,3,3,3,2,3,3,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,500,2,5,2,4,4,4,4,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
Female,disloyal Customer,10,Business travel,Eco,1000,1,1,1,4,1,4,4,2,4,4,4,4,1,4,155,180,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Eco,1000,5,2,2,2,5,5,5,5,5,5,5,3,5,5,5,10,satisfied
Female,Loyal Customer,60,Personal Travel,Eco,1000,2,3,2,3,4,3,4,5,5,2,1,3,5,3,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Personal Travel,Eco,500,2,0,3,1,3,3,2,3,1,4,5,5,5,3,0,0,neutral or dissatisfied
Male,disloyal Customer,40,Business travel,Eco,1500,3,3,3,2,3,3,5,3,5,2,3,5,1,3,20,0,neutral or dissatisfied
Female,Loyal Customer,40,Personal Travel,Eco,1000,2,4,1,3,5,5,4,1,1,1,1,5,1,4,30,25,neutral or dissatisfied
Male,Loyal Customer,70,Business travel,Eco,500,2,3,3,3,2,2,2,2,4,5,3,3,4,2,0,5,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Business,0,4,4,4,2,5,5,2,5,5,4,1,5,5,3,35,35,neutral or dissatisfied
Male,disloyal Customer,30,Business travel,Business,500,2,1,1,2,3,1,3,3,5,4,5,4,4,3,110,125,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Eco,0,3,5,3,3,5,3,5,5,5,5,4,4,4,5,10,10,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Business,1500,2,2,2,2,5,5,5,5,3,4,5,5,5,5,5,5,satisfied
Male,Loyal Customer,60,Business travel,Eco Plus,500,2,2,2,2,2,2,2,2,3,1,4,3,3,2,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,3500,2,5,5,5,3,4,3,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Eco,0,1,4,4,4,1,1,1,1,4,5,3,4,3,1,75,75,neutral or dissatisfied
Female,Loyal Customer,40,Personal Travel,Eco,1000,3,5,3,3,3,3,3,3,5,3,5,4,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,500,4,5,4,3,4,4,4,4,4,4,5,5,4,4,75,60,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,0,3,2,3,4,5,4,3,5,5,3,5,4,5,1,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Business,2500,3,3,3,3,2,5,5,4,4,4,4,1,4,4,35,30,satisfied
Male,Loyal Customer,60,Business travel,Eco,2500,1,5,5,5,1,1,1,3,1,4,4,1,1,1,0,0,neutral or dissatisfied
Female,disloyal Customer,20,Business travel,Eco,1000,2,2,2,4,4,2,4,4,3,1,3,2,4,4,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Personal Travel,Eco,500,3,5,3,3,5,3,5,5,5,3,2,5,1,5,65,60,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Eco,500,3,2,3,4,3,3,5,3,4,2,4,3,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,20,Personal Travel,Eco,0,1,5,1,5,1,1,1,1,5,2,5,2,2,1,15,35,neutral or dissatisfied
Male,Loyal Customer,20,Personal Travel,Eco,2000,3,5,3,1,3,3,3,3,4,3,4,5,5,3,90,85,neutral or dissatisfied
Male,disloyal Customer,30,Business travel,Business,0,2,2,2,1,4,2,3,4,4,4,4,3,4,4,5,5,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Eco,1000,4,2,2,2,4,4,4,4,5,1,1,5,3,4,0,0,satisfied
Female,Loyal Customer,60,Personal Travel,Eco,500,2,0,2,3,5,5,4,4,4,2,4,3,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Eco,500,2,3,3,3,3,4,4,2,2,2,2,4,2,4,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,500,2,4,4,4,2,2,2,2,2,4,4,1,3,2,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,500,4,5,4,1,3,4,2,3,2,1,5,2,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Business,4000,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0,satisfied
Female,Loyal Customer,40,Business travel,Business,1500,1,1,4,1,4,4,4,4,4,4,4,3,4,5,0,0,satisfied
Male,Loyal Customer,20,Personal Travel,Eco,500,3,4,3,3,5,3,2,5,2,3,4,4,2,5,5,0,neutral or dissatisfied
Female,Loyal Customer,70,Personal Travel,Eco,500,1,4,1,4,2,5,5,3,3,1,3,3,3,5,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,3500,1,4,4,4,4,4,4,1,1,1,1,2,1,3,40,40,neutral or dissatisfied
Male,disloyal Customer,40,Business travel,Eco,500,2,4,3,3,5,3,5,5,3,5,3,3,4,5,0,10,neutral or dissatisfied
Female,Loyal Customer,30,Business travel,Business,3000,1,1,1,1,5,5,5,5,1,3,3,1,2,5,15,5,satisfied
Female,Loyal Customer,30,Personal Travel,Eco,0,2,4,2,3,5,2,3,5,2,2,1,1,3,5,5,0,neutral or dissatisfied
Female,Loyal Customer,40,Personal Travel,Eco,1000,2,4,2,1,3,2,3,3,3,3,5,3,5,3,40,50,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Eco,1000,1,4,1,2,3,1,3,3,3,2,4,5,2,3,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Eco,1000,3,4,4,4,5,4,4,3,3,3,3,1,3,3,0,0,neutral or dissatisfied
Male,disloyal Customer,20,Business travel,Eco,500,1,0,0,2,1,0,1,1,3,3,4,3,4,1,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,3000,5,5,4,5,2,1,3,4,4,5,3,3,4,1,10,5,satisfied
Female,disloyal Customer,20,Business travel,Eco,0,3,3,3,4,4,3,1,4,4,4,4,3,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,0,2,2,2,2,3,4,5,4,4,4,5,3,4,5,0,0,satisfied
Female,Loyal Customer,50,Business travel,Business,1500,2,2,2,2,5,5,4,4,4,4,4,4,4,5,0,0,satisfied
Male,Loyal Customer,70,Personal Travel,Eco,1000,2,5,2,3,3,2,3,3,5,3,4,4,5,3,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,1000,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0,satisfied
Female,Loyal Customer,40,Business travel,Business,3500,5,5,3,5,4,4,4,4,4,4,4,3,4,3,15,0,satisfied
Male,Loyal Customer,30,Business travel,Eco Plus,500,2,5,5,5,2,2,2,2,4,4,4,3,3,2,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,4000,2,2,2,2,5,5,5,5,4,4,5,3,5,5,0,0,satisfied
Male,Loyal Customer,50,Business travel,Business,500,1,1,1,1,2,4,4,5,5,5,5,3,5,5,20,20,satisfied
Male,Loyal Customer,50,Business travel,Business,0,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,5,satisfied
Male,Loyal Customer,40,Business travel,Business,1000,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,15,satisfied
Male,Loyal Customer,50,Business travel,Business,500,3,1,3,3,3,5,4,4,4,4,4,3,4,4,0,0,satisfied
Female,Loyal Customer,30,Personal Travel,Eco,500,3,4,3,4,2,3,2,2,4,3,3,1,4,2,0,0,neutral or dissatisfied
Male,disloyal Customer,20,Business travel,Eco Plus,500,4,2,4,1,5,4,5,5,1,5,2,1,2,5,0,0,neutral or dissatisfied
Male,disloyal Customer,60,Business travel,Business,500,2,2,2,2,1,2,1,1,4,5,4,5,4,1,0,0,neutral or dissatisfied
Female,Loyal Customer,70,Business travel,Business,500,1,1,1,1,2,2,1,4,4,4,4,3,4,4,0,0,satisfied
Male,Loyal Customer,30,Business travel,Eco Plus,2500,1,1,1,1,1,1,1,1,1,2,4,1,3,1,0,15,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,2000,5,5,3,5,3,4,4,3,3,3,3,3,3,5,0,0,satisfied
Male,Loyal Customer,20,Personal Travel,Eco,500,4,5,4,4,1,4,1,1,5,2,5,1,1,1,0,0,neutral or dissatisfied
Male,Loyal Customer,60,Business travel,Business,500,3,2,2,2,2,3,4,3,3,3,3,1,3,3,5,0,neutral or dissatisfied
Male,Loyal Customer,40,Personal Travel,Eco,500,2,3,2,1,3,2,2,3,5,5,4,4,1,3,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Business,2000,3,3,3,3,4,5,4,5,5,5,4,3,5,3,0,5,satisfied
Female,Loyal Customer,40,Business travel,Business,3000,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0,satisfied
Female,Loyal Customer,50,Personal Travel,Eco Plus,500,4,1,2,2,2,2,2,2,2,2,1,1,2,2,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,2500,1,1,1,1,5,1,2,5,5,5,5,2,5,2,15,5,satisfied
Male,disloyal Customer,50,Business travel,Business,0,1,1,1,1,3,1,3,3,5,4,5,5,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Eco,1000,2,4,2,1,4,2,2,4,3,5,4,3,4,4,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,4000,1,1,1,1,5,5,5,4,4,4,4,3,4,3,20,0,satisfied
Male,disloyal Customer,20,Business travel,Eco,1000,2,2,2,3,5,2,5,5,5,3,4,3,5,5,0,0,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Eco,500,2,2,2,2,5,2,5,5,3,5,3,2,2,5,0,0,neutral or dissatisfied
Male,Loyal Customer,60,Personal Travel,Eco,1000,2,4,2,4,1,2,2,1,2,2,4,2,3,1,0,0,neutral or dissatisfied
Female,Loyal Customer,70,Personal Travel,Eco,500,2,4,2,4,4,4,5,2,2,2,2,5,2,4,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,3500,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,0,satisfied
Female,Loyal Customer,20,Business travel,Eco,500,4,4,4,4,4,4,4,4,3,2,2,5,3,4,0,0,satisfied
Male,disloyal Customer,40,Business travel,Business,500,3,3,3,1,4,3,4,4,5,5,4,5,5,4,0,0,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Business,0,3,3,3,2,2,3,2,2,3,5,4,3,4,2,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,4000,5,5,2,5,5,4,1,4,4,4,4,2,4,2,0,0,satisfied
Female,Loyal Customer,20,Personal Travel,Eco,1000,2,5,2,5,4,2,4,4,3,1,2,3,4,4,0,0,neutral or dissatisfied
Female,disloyal Customer,30,Business travel,Business,500,2,0,2,4,1,2,1,1,3,5,4,3,4,1,0,0,neutral or dissatisfied
Male,disloyal Customer,50,Business travel,Business,0,4,4,4,5,4,4,4,4,5,5,5,4,5,4,0,0,satisfied
Female,disloyal Customer,30,Business travel,Business,1000,0,2,0,2,3,0,3,3,5,5,5,4,5,3,40,50,satisfied
Male,Loyal Customer,50,Business travel,Business,1500,5,5,5,5,3,5,4,4,4,4,4,3,4,3,0,0,satisfied
Male,Loyal Customer,40,Business travel,Eco,500,4,5,5,5,4,4,4,4,1,5,3,4,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco Plus,500,2,5,5,1,2,5,2,2,4,2,4,5,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,70,Personal Travel,Eco,1000,3,4,3,4,3,4,5,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,10,Personal Travel,Eco,1000,3,3,3,5,3,3,3,3,2,2,1,3,3,3,65,55,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,2000,2,2,2,2,5,5,5,5,5,4,3,5,4,5,0,0,satisfied
Female,Loyal Customer,20,Personal Travel,Eco,500,2,3,2,2,4,2,4,4,4,3,4,3,3,4,20,5,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Business,0,2,2,2,4,3,2,3,3,3,5,5,3,4,3,65,60,satisfied
Male,Loyal Customer,30,Personal Travel,Eco Plus,0,2,4,2,5,2,2,2,2,4,3,5,3,4,2,15,10,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,500,1,1,1,1,2,4,5,5,5,5,5,3,5,4,5,0,satisfied
Male,Loyal Customer,50,Business travel,Business,1000,5,5,5,5,4,4,4,1,1,5,5,4,3,4,220,205,satisfied
Male,Loyal Customer,40,Business travel,Business,1500,2,2,5,2,2,5,4,5,5,5,5,3,5,4,0,0,satisfied
Male,Loyal Customer,50,Business travel,Business,3500,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,5,satisfied
Male,Loyal Customer,50,Personal Travel,Eco Plus,500,2,1,2,3,5,2,5,5,1,5,3,3,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,500,2,2,2,2,3,5,3,4,4,5,4,4,4,4,90,85,satisfied
Female,Loyal Customer,50,Personal Travel,Eco,500,4,3,3,3,3,4,1,1,1,3,1,4,1,3,35,20,neutral or dissatisfied
Female,disloyal Customer,30,Business travel,Eco,1000,2,2,2,3,4,2,4,4,1,5,3,1,4,4,30,25,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Business,2500,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0,satisfied
Male,Loyal Customer,40,Business travel,Business,1000,5,5,5,5,3,4,5,5,5,5,5,5,5,4,15,15,satisfied
Female,Loyal Customer,30,Personal Travel,Eco,0,2,4,2,3,5,2,5,5,4,5,5,3,5,5,5,0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,500,3,3,3,3,2,4,4,5,5,5,5,4,5,5,40,40,satisfied
Male,Loyal Customer,60,Business travel,Business,3000,4,4,4,4,5,4,4,4,4,4,4,5,4,3,0,0,satisfied
Male,Loyal Customer,40,Business travel,Business,2500,4,4,4,4,4,5,4,5,5,5,5,4,5,5,55,20,satisfied
Female,Loyal Customer,50,Personal Travel,Business,1000,2,4,2,2,4,3,5,1,1,2,1,3,1,4,0,0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,3500,1,1,1,1,1,1,2,5,5,5,5,2,5,1,0,0,satisfied
Female,disloyal Customer,50,Business travel,Eco Plus,500,3,3,3,1,5,3,5,5,4,5,5,5,3,5,30,30,neutral or dissatisfied
Female,Loyal Customer,60,Personal Travel,Eco Plus,500,5,3,2,4,2,4,4,4,4,3,3,4,1,4,75,145,satisfied
Female,Loyal Customer,60,Business travel,Eco,500,1,1,1,1,5,4,4,1,1,1,1,2,1,4,0,0,neutral or dissatisfied
Male,disloyal Customer,40,Business travel,Business,500,5,5,5,1,4,5,4,4,4,3,5,5,4,4,30,30,satisfied
Male,Loyal Customer,40,Business travel,Eco,500,5,1,1,1,5,5,5,5,4,1,5,1,5,5,5,10,satisfied
Male,Loyal Customer,50,Business travel,Business,2000,4,4,4,4,5,4,5,3,3,4,3,4,3,4,0,0,satisfied
Male,disloyal Customer,30,Business travel,Eco,500,1,3,1,4,5,1,5,5,2,5,4,4,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,2000,1,1,1,1,5,5,5,5,3,4,5,4,5,5,0,0,satisfied
Male,Loyal Customer,60,Business travel,Business,4000,5,5,5,5,5,5,5,3,3,5,4,5,4,5,160,150,satisfied
Male,Loyal Customer,30,Business travel,Business,1500,1,1,1,1,4,4,4,4,3,5,5,2,5,4,90,115,satisfied
Male,Loyal Customer,50,Business travel,Eco,500,4,1,2,1,4,4,4,4,2,4,3,3,3,4,0,0,satisfied
Male,Loyal Customer,40,Personal Travel,Eco,500,3,5,3,3,2,3,2,2,5,4,4,3,5,2,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Eco,0,2,2,2,2,3,3,3,1,1,2,1,3,1,4,0,5,neutral or dissatisfied
Male,disloyal Customer,20,Business travel,Eco,500,1,4,1,3,3,1,3,3,4,4,4,3,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Eco,500,4,4,4,4,1,3,3,4,4,4,4,3,4,4,100,90,neutral or dissatisfied
Female,Loyal Customer,20,Personal Travel,Eco,500,5,5,5,1,3,5,3,3,5,4,5,3,4,3,0,0,satisfied
Male,Loyal Customer,40,Business travel,Business,0,1,1,1,1,3,2,2,4,4,5,4,5,4,2,0,15,satisfied
Female,Loyal Customer,70,Personal Travel,Eco,1000,2,5,2,2,3,5,5,4,4,2,4,5,4,3,10,5,neutral or dissatisfied
Male,disloyal Customer,20,Business travel,Eco,500,2,4,2,4,5,2,5,5,2,3,4,3,3,5,0,0,neutral or dissatisfied
Female,Loyal Customer,50,Personal Travel,Eco,500,2,1,2,3,4,4,3,2,2,2,2,1,2,4,10,5,neutral or dissatisfied
Female,Loyal Customer,20,Business travel,Business,1500,3,1,1,1,3,3,3,3,4,4,4,3,4,3,15,10,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Eco Plus,500,2,2,2,3,2,2,2,2,3,5,3,1,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,1500,2,2,2,2,3,4,4,5,5,5,4,5,5,5,0,0,satisfied
Male,Loyal Customer,10,Personal Travel,Business,0,3,4,3,3,1,3,1,1,5,5,4,4,5,1,0,0,neutral or dissatisfied
Female,Loyal Customer,70,Business travel,Eco,500,1,4,4,4,3,3,3,1,1,1,1,2,1,2,5,0,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,1000,3,1,3,3,2,3,2,2,4,2,3,1,3,2,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,2500,3,3,3,3,5,5,5,5,3,2,5,3,4,5,0,0,satisfied
Female,Loyal Customer,40,Personal Travel,Eco,2500,4,5,4,3,2,4,2,2,5,2,4,5,4,2,10,0,satisfied
Male,disloyal Customer,30,Business travel,Eco,0,3,3,3,3,5,3,4,5,5,5,2,2,3,5,0,5,neutral or dissatisfied
Male,Loyal Customer,10,Personal Travel,Eco,500,1,4,1,3,5,1,5,5,5,4,5,5,1,5,0,0,neutral or dissatisfied
Male,disloyal Customer,20,Business travel,Business,1000,4,5,4,3,1,4,1,1,3,3,5,2,4,1,0,5,satisfied
Male,Loyal Customer,50,Business travel,Eco,1500,5,5,5,5,5,5,5,5,3,1,5,1,5,5,0,0,satisfied
